split,dataset_origin,label,duration_sec,path
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0703.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0705.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0706.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0707.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0708.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0709.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0710.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0713.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0714.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0716.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0718.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0719.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0720.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0722.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0725.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0727.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0728.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0729.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0730.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0731.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0732.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0733.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0734.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0738.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0739.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0740.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0741.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0743.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0744.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0746.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0747.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0748.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0752.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0755.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0756.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0757.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0761.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0763.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0764.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0765.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0766.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0767.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0768.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0769.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0770.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0771.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0772.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0773.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0774.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0776.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0777.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0778.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0779.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0780.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0781.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0782.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0783.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0784.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0785.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0786.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0787.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0790.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0791.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0002.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0003.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0004.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0005.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0007.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0009.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0010.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0012.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0013.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0015.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0016.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0017.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0018.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0019.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0021.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0022.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0023.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0024.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0025.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0027.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0030.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0033.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0034.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0035.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0036.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0037.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0038.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0039.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0040.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0042.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0044.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0045.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0046.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0048.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0051.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0053.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0055.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0056.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0057.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0059.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0060.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0061.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0062.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0063.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0065.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0069.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0071.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0073.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0074.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0075.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0077.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0078.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0079.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0081.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0082.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0083.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0084.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0086.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0087.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0088.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0089.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0090.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0091.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0092.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0093.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0094.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0095.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0096.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0097.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0098.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0099.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0100.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0102.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0103.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0105.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0106.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0107.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0109.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0110.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0111.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0113.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0114.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0115.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0116.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0117.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0118.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0119.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0120.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0121.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0123.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0124.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0125.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0126.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0127.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0129.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0130.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0131.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0132.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0133.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0134.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0136.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0137.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0138.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0139.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0140.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0141.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0142.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0143.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0145.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0147.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0148.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0150.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0151.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0156.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0157.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0158.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0159.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0160.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0161.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0162.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0163.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0164.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0165.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0166.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0167.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0168.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0169.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0170.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0172.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0173.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0174.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0175.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0176.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0179.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0180.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0181.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0182.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0184.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0185.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0187.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0188.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0189.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0190.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0191.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0192.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0194.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0197.avi
train,RWF-2000,Violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0198.avi
val,RLVS,Non-violence,5.000,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_100.mp4
val,RLVS,Non-violence,5.520,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_11.mp4
val,RLVS,Non-violence,5.000,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_118.mp4
val,RLVS,Non-violence,5.000,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_130.mp4
val,RLVS,Non-violence,4.320,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_137.mp4
val,RLVS,Non-violence,4.400,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_14.mp4
val,RLVS,Non-violence,5.000,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_148.mp4
val,RLVS,Non-violence,5.000,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_149.mp4
val,RLVS,Non-violence,5.000,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_153.mp4
val,RLVS,Non-violence,5.000,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_156.mp4
val,RLVS,Non-violence,5.000,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_159.mp4
val,RLVS,Non-violence,5.000,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_161.mp4
val,RLVS,Non-violence,5.000,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_163.mp4
