scene_group_id,group_origin,perceptual_cluster_ids,size,label_0_count,label_1_count,old_train_count,old_validation_count,old_test_count,new_split,moved_count
singleton_3159,singleton,,1,1,0,1,0,0,train,0
singleton_3160,singleton,,1,1,0,1,0,0,train,0
singleton_3161,singleton,,1,1,0,1,0,0,train,0
singleton_3162,singleton,,1,1,0,1,0,0,train,0
singleton_3163,singleton,,1,1,0,1,0,0,train,0
singleton_3164,singleton,,1,1,0,1,0,0,train,0
singleton_3165,singleton,,1,1,0,0,1,0,validation,0
singleton_3166,singleton,,1,1,0,1,0,0,train,0
singleton_3167,singleton,,1,1,0,1,0,0,train,0
singleton_3168,singleton,,1,1,0,1,0,0,train,0
singleton_3169,singleton,,1,1,0,1,0,0,train,0
singleton_3170,singleton,,1,1,0,1,0,0,train,0
singleton_3171,singleton,,1,1,0,1,0,0,train,0
singleton_3172,singleton,,1,1,0,0,0,1,test,0
singleton_3173,singleton,,1,1,0,1,0,0,train,0
singleton_3174,singleton,,1,1,0,1,0,0,train,0
singleton_3175,singleton,,1,1,0,1,0,0,train,0
singleton_3176,singleton,,1,1,0,0,0,1,test,0
singleton_3177,singleton,,1,1,0,0,0,1,test,0
singleton_3178,singleton,,1,1,0,1,0,0,train,0
singleton_3179,singleton,,1,1,0,0,1,0,validation,0
singleton_3180,singleton,,1,1,0,1,0,0,train,0
singleton_3181,singleton,,1,1,0,1,0,0,train,0
singleton_3182,singleton,,1,1,0,1,0,0,train,0
singleton_3183,singleton,,1,1,0,0,0,1,test,0
singleton_3184,singleton,,1,1,0,0,1,0,validation,0
singleton_3185,singleton,,1,1,0,0,1,0,validation,0
singleton_3186,singleton,,1,1,0,0,1,0,validation,0
singleton_3187,singleton,,1,1,0,0,1,0,validation,0
singleton_3188,singleton,,1,1,0,1,0,0,train,0
singleton_3189,singleton,,1,1,0,1,0,0,train,0
singleton_3190,singleton,,1,1,0,0,0,1,test,0
singleton_3191,singleton,,1,1,0,1,0,0,train,0
singleton_3192,singleton,,1,1,0,1,0,0,train,0
singleton_3193,singleton,,1,1,0,1,0,0,train,0
singleton_3194,singleton,,1,1,0,1,0,0,train,0
singleton_3195,singleton,,1,1,0,0,1,0,validation,0
singleton_3196,singleton,,1,1,0,1,0,0,train,0
singleton_3197,singleton,,1,1,0,1,0,0,train,0
singleton_3198,singleton,,1,1,0,1,0,0,train,0
singleton_3199,singleton,,1,1,0,0,1,0,validation,0
singleton_3200,singleton,,1,1,0,1,0,0,train,0
singleton_3201,singleton,,1,1,0,0,0,1,test,0
singleton_3202,singleton,,1,1,0,1,0,0,train,0
singleton_3203,singleton,,1,1,0,1,0,0,train,0
singleton_3204,singleton,,1,1,0,1,0,0,train,0
singleton_3205,singleton,,1,1,0,1,0,0,train,0
singleton_3206,singleton,,1,1,0,0,0,1,test,0
singleton_3207,singleton,,1,1,0,1,0,0,train,0
singleton_3208,singleton,,1,1,0,1,0,0,train,0
singleton_3209,singleton,,1,1,0,1,0,0,train,0
singleton_3210,singleton,,1,1,0,0,0,1,test,0
singleton_3211,singleton,,1,1,0,1,0,0,train,0
singleton_3212,singleton,,1,1,0,1,0,0,train,0
singleton_3213,singleton,,1,1,0,0,1,0,validation,0
singleton_3214,singleton,,1,1,0,1,0,0,train,0
singleton_3215,singleton,,1,1,0,0,1,0,validation,0
singleton_3216,singleton,,1,1,0,1,0,0,train,0
singleton_3217,singleton,,1,1,0,1,0,0,train,0
singleton_3218,singleton,,1,1,0,1,0,0,train,0
singleton_3219,singleton,,1,1,0,1,0,0,train,0
singleton_3220,singleton,,1,1,0,1,0,0,train,0
singleton_3221,singleton,,1,1,0,0,0,1,test,0
singleton_3222,singleton,,1,1,0,0,0,1,test,0
singleton_3223,singleton,,1,1,0,1,0,0,train,0
singleton_3224,singleton,,1,1,0,0,1,0,validation,0
singleton_3225,singleton,,1,1,0,1,0,0,train,0
singleton_3226,singleton,,1,1,0,0,1,0,validation,0
singleton_3227,singleton,,1,1,0,1,0,0,train,0
singleton_3228,singleton,,1,1,0,1,0,0,train,0
singleton_3229,singleton,,1,1,0,1,0,0,train,0
singleton_3230,singleton,,1,1,0,0,1,0,validation,0
singleton_3231,singleton,,1,1,0,1,0,0,train,0
singleton_3232,singleton,,1,1,0,1,0,0,train,0
singleton_3233,singleton,,1,1,0,0,0,1,test,0
singleton_3234,singleton,,1,1,0,0,0,1,test,0
singleton_3235,singleton,,1,1,0,0,0,1,test,0
singleton_3236,singleton,,1,1,0,0,0,1,test,0
singleton_3237,singleton,,1,1,0,1,0,0,train,0
singleton_3238,singleton,,1,1,0,1,0,0,train,0
singleton_3239,singleton,,1,1,0,1,0,0,train,0
singleton_3240,singleton,,1,1,0,0,1,0,validation,0
singleton_3241,singleton,,1,1,0,0,0,1,test,0
singleton_3242,singleton,,1,1,0,1,0,0,train,0
singleton_3243,singleton,,1,1,0,1,0,0,train,0
singleton_3244,singleton,,1,1,0,0,0,1,test,0
singleton_3245,singleton,,1,1,0,1,0,0,train,0
singleton_3246,singleton,,1,1,0,0,1,0,validation,0
singleton_3247,singleton,,1,1,0,0,1,0,validation,0
singleton_3248,singleton,,1,1,0,1,0,0,train,0
singleton_3249,singleton,,1,1,0,1,0,0,train,0
singleton_3250,singleton,,1,1,0,1,0,0,train,0
singleton_3251,singleton,,1,1,0,1,0,0,train,0
singleton_3252,singleton,,1,1,0,1,0,0,train,0
singleton_3253,singleton,,1,1,0,0,1,0,validation,0
singleton_3254,singleton,,1,1,0,0,0,1,test,0
singleton_3255,singleton,,1,1,0,1,0,0,train,0
singleton_3256,singleton,,1,1,0,1,0,0,train,0
singleton_3257,singleton,,1,1,0,1,0,0,train,0
singleton_3258,singleton,,1,1,0,1,0,0,train,0
singleton_3259,singleton,,1,1,0,1,0,0,train,0
singleton_3260,singleton,,1,1,0,1,0,0,train,0
singleton_3261,singleton,,1,1,0,0,0,1,test,0
singleton_3262,singleton,,1,1,0,1,0,0,train,0
singleton_3263,singleton,,1,1,0,1,0,0,train,0
singleton_3264,singleton,,1,1,0,1,0,0,train,0
singleton_3265,singleton,,1,1,0,1,0,0,train,0
singleton_3266,singleton,,1,1,0,1,0,0,train,0
singleton_3267,singleton,,1,1,0,1,0,0,train,0
singleton_3268,singleton,,1,1,0,1,0,0,train,0
singleton_3269,singleton,,1,1,0,0,1,0,validation,0
singleton_3270,singleton,,1,1,0,1,0,0,train,0
singleton_3271,singleton,,1,1,0,1,0,0,train,0
singleton_3272,singleton,,1,1,0,1,0,0,train,0
singleton_3273,singleton,,1,1,0,0,0,1,test,0
singleton_3274,singleton,,1,1,0,1,0,0,train,0
singleton_3275,singleton,,1,1,0,1,0,0,train,0
singleton_3276,singleton,,1,1,0,1,0,0,train,0
singleton_3277,singleton,,1,1,0,1,0,0,train,0
singleton_3278,singleton,,1,1,0,1,0,0,train,0
singleton_3279,singleton,,1,1,0,1,0,0,train,0
singleton_3280,singleton,,1,1,0,0,1,0,validation,0
singleton_3281,singleton,,1,1,0,1,0,0,train,0
singleton_3282,singleton,,1,1,0,0,1,0,validation,0
singleton_3283,singleton,,1,1,0,1,0,0,train,0
singleton_3284,singleton,,1,1,0,1,0,0,train,0
singleton_3285,singleton,,1,1,0,1,0,0,train,0
singleton_3286,singleton,,1,1,0,1,0,0,train,0
singleton_3287,singleton,,1,1,0,0,0,1,test,0
singleton_3288,singleton,,1,1,0,1,0,0,train,0
singleton_3289,singleton,,1,1,0,1,0,0,train,0
singleton_3290,singleton,,1,1,0,0,1,0,validation,0
singleton_3291,singleton,,1,1,0,1,0,0,train,0
singleton_3292,singleton,,1,1,0,1,0,0,train,0
singleton_3293,singleton,,1,1,0,0,0,1,test,0
singleton_3294,singleton,,1,1,0,1,0,0,train,0
singleton_3295,singleton,,1,1,0,1,0,0,train,0
singleton_3296,singleton,,1,1,0,1,0,0,train,0
singleton_3297,singleton,,1,1,0,1,0,0,train,0
singleton_3298,singleton,,1,1,0,1,0,0,train,0
singleton_3299,singleton,,1,1,0,0,1,0,validation,0
